"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 04:20:00";"1";"0";"68";"2,85";"4194304";"100244";"2,39";"0";"11";"84";"0";"0"
"04.12.2015 04:25:00";"1";"0";"70";"2,95";"4194304";"49912";"1,19";"0";"11";"84";"0";"0"
"04.12.2015 04:30:00";"1";"0";"73";"3,06";"4194304";"66689";"1,59";"0";"10";"84";"0";"0"
"04.12.2015 04:35:00";"1";"0";"70";"2,94";"4194304";"44040";"1,05";"0";"11";"84";"0";"0"
"04.12.2015 04:40:00";"1";"0";"68";"2,86";"4194304";"55365";"1,32";"0";"10";"84";"0";"0"
"04.12.2015 04:45:00";"1";"0";"68";"2,87";"4194304";"80531";"1,92";"0";"11";"84";"0";"0"
"04.12.2015 04:50:00";"1";"0";"68";"2,87";"4194304";"94372";"2,25";"0";"11";"84";"0";"0"
"04.12.2015 04:55:00";"1";"0";"68";"2,88";"4194304";"77595";"1,85";"0";"11";"84";"0";"0"
"04.12.2015 05:00:00";"1";"0";"67";"2,83";"4194304";"72142";"1,72";"0";"10";"84";"0";"0"
"04.12.2015 05:05:00";"1";"0";"68";"2,85";"4194304";"69206";"1,65";"0";"11";"84";"0";"0"
"04.12.2015 05:10:00";"1";"0";"69";"2,89";"4194304";"52848";"1,26";"0";"11";"84";"0";"0"
"04.12.2015 05:15:00";"1";"0";"67";"2,83";"4194304";"117021";"2,79";"0";"12";"84";"0";"0"
"04.12.2015 05:20:00";"1";"0";"68";"2,87";"4194304";"58301";"1,39";"0";"10";"84";"0";"0"
"04.12.2015 05:25:00";"1";"0";"68";"2,88";"4194304";"41524";"0,99";"0";"11";"84";"0";"0"
"04.12.2015 05:30:00";"1";"0";"67";"2,84";"4194304";"33135";"0,79";"0";"10";"84";"0";"0"
"04.12.2015 05:35:00";"1";"0";"68";"2,87";"4194304";"38588";"0,92";"0";"12";"84";"0";"0"
"04.12.2015 05:40:00";"1";"0";"68";"2,86";"4194304";"97308";"2,32";"0";"10";"84";"0";"0"
"04.12.2015 05:45:00";"1";"0";"68";"2,84";"4194304";"75078";"1,79";"0";"11";"84";"0";"0"
"04.12.2015 05:50:00";"1";"0";"68";"2,86";"4194304";"105696";"2,52";"0";"10";"84";"0";"0"
"04.12.2015 05:55:00";"1";"0";"68";"2,88";"4194304";"108632";"2,59";"0";"11";"84";"0";"0"
"04.12.2015 06:00:00";"1";"0";"67";"2,81";"4194304";"100244";"2,39";"0";"11";"84";"0";"0"
"04.12.2015 06:05:00";"1";"0";"73";"3,09";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 06:10:00";"1";"0";"71";"2,99";"4194304";"66689";"1,59";"0";"10";"84";"0";"0"
"04.12.2015 06:15:00";"1";"0";"72";"3,03";"4194304";"83467";"1,99";"0";"12";"84";"0";"0"
"04.12.2015 06:20:00";"1";"0";"68";"2,86";"4194304";"75078";"1,79";"0";"10";"84";"0";"0"
"04.12.2015 06:25:00";"1";"0";"68";"2,86";"4194304";"102760";"2,45";"0";"11";"84";"0";"0"
"04.12.2015 06:30:00";"1";"0";"67";"2,83";"4194304";"69206";"1,65";"0";"11";"84";"0";"0"
"04.12.2015 06:35:00";"1";"0";"68";"2,86";"4194304";"77595";"1,85";"0";"11";"84";"0";"0"
"04.12.2015 06:40:00";"1";"0";"68";"2,88";"4194304";"105696";"2,52";"0";"9";"84";"0";"0"
"04.12.2015 06:45:00";"1";"0";"68";"2,87";"4194304";"63753";"1,52";"0";"11";"84";"0";"0"
"04.12.2015 06:50:00";"1";"0";"68";"2,87";"4194304";"44040";"1,05";"0";"11";"84";"0";"0"
"04.12.2015 06:55:00";"1";"0";"69";"2,9";"4194304";"41524";"0,99";"0";"12";"84";"0";"0"
