"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 09:50:00";"4";"0";"186";"1,93";"4194304";"933233";"22,25";"0";"44";"34";"4";"3"
"04.01.2016 09:55:00";"4";"0";"223";"2,32";"4194304";"874512";"20,85";"0";"82";"34";"6";"29"
"04.01.2016 10:00:00";"4";"0";"154";"1,61";"4194304";"790626";"18,85";"0";"27";"34";"3";"3"
"04.01.2016 10:05:00";"4";"0";"180";"1,87";"4194304";"513802";"12,25";"0";"63";"34";"5";"17"
"04.01.2016 10:10:00";"4";"0";"285";"2,97";"4194304";"880384";"20,99";"0";"74";"34";"5";"1600"
"04.01.2016 10:15:00";"4";"0";"188";"1,96";"4194304";"634179";"15,12";"0";"75";"34";"4";"3"
"04.01.2016 10:20:00";"4";"0";"174";"1,82";"4194304";"379585";"9,05";"0";"68";"34";"3";"3"
"04.01.2016 10:25:00";"4";"0";"176";"1,83";"4194304";"332189";"7,92";"0";"69";"34";"4";"3"
"04.01.2016 10:30:00";"4";"0";"168";"1,75";"4194304";"446693";"10,65";"0";"69";"34";"4";"3"
"04.01.2016 10:35:00";"4";"0";"204";"2,13";"4194304";"410622";"9,79";"0";"78";"34";"4";"4"
"04.01.2016 10:40:00";"4";"0";"162";"1,69";"4194304";"427400";"10,19";"0";"55";"34";"4";"3"
"04.01.2016 10:45:00";"4";"0";"172";"1,8";"4194304";"368679";"8,79";"0";"80";"34";"4";"3"
"04.01.2016 10:50:00";"4";"0";"168";"1,75";"4194304";"474795";"11,32";"0";"66";"34";"4";"3"
"04.01.2016 10:55:00";"4";"0";"191";"2";"4194304";"421528";"10,05";"0";"80";"34";"4";"4"
"04.01.2016 11:00:00";"4";"0";"168";"1,75";"4194304";"410622";"9,79";"0";"61";"34";"4";"3"
"04.01.2016 11:05:00";"4";"0";"183";"1,91";"4194304";"499961";"11,92";"0";"86";"34";"4";"4"
"04.01.2016 11:10:00";"4";"0";"202";"2,11";"4194304";"410622";"9,79";"0";"96";"34";"4";"3"
"04.01.2016 11:15:00";"4";"0";"194";"2,02";"4194304";"421528";"10,05";"2";"103";"34";"4";"4"
"04.01.2016 11:20:00";"4";"0";"255";"2,66";"4194304";"362807";"8,65";"0";"118";"34";"4";"4"
"04.01.2016 11:25:00";"4";"0";"232";"2,42";"4194304";"533515";"12,72";"0";"121";"34";"4";"4"
"04.01.2016 11:30:00";"4";"0";"217";"2,26";"4194304";"410622";"9,79";"0";"116";"34";"4";"4"
"04.01.2016 11:35:00";"4";"0";"224";"2,33";"4194304";"516738";"12,32";"0";"140";"34";"4";"4"
"04.01.2016 11:40:00";"4";"0";"193";"2,01";"4194304";"538968";"12,85";"1";"87";"34";"4";"3"
"04.01.2016 11:45:00";"4";"0";"288";"3";"4194304";"494508";"11,79";"1016";"132";"34";"7";"1030"
"04.01.2016 11:50:00";"4";"0";"257";"2,68";"4194304";"692899";"16,52";"0";"135";"34";"4";"4"
"04.01.2016 11:55:00";"4";"0";"363";"3,78";"4194304";"477731";"11,39";"0";"154";"34";"4";"4"
"04.01.2016 12:00:00";"4";"0";"326";"3,4";"4194304";"390909";"9,32";"0";"126";"34";"4";"4"
"04.01.2016 12:05:00";"4";"0";"418";"4,35";"4194304";"941621";"22,45";"0";"141";"34";"10";"2651"
"04.01.2016 12:10:00";"4";"0";"360";"3,75";"4194304";"592236";"14,12";"0";"135";"34";"4";"4"
"04.01.2016 12:15:00";"4";"0";"352";"3,66";"4194304";"424464";"10,12";"0";"150";"34";"5";"15"
"04.01.2016 12:20:00";"4";"0";"371";"3,87";"4194304";"505414";"12,05";"0";"152";"34";"5";"15"
"04.01.2016 12:25:00";"4";"0";"384";"4";"4194304";"491572";"11,72";"0";"141";"34";"5";"6"
"04.01.2016 12:30:00";"4";"0";"373";"3,88";"4194304";"491572";"11,72";"0";"142";"34";"5";"14"
"04.01.2016 12:35:00";"4";"0";"369";"3,84";"4194304";"416075";"9,92";"0";"153";"34";"4";"4"
"04.01.2016 12:40:00";"4";"0";"339";"3,54";"4194304";"402234";"9,59";"0";"145";"34";"5";"15"
"04.01.2016 12:45:00";"4";"0";"345";"3,59";"4194304";"354419";"8,45";"0";"138";"34";"4";"4"
"04.01.2016 12:50:00";"4";"0";"334";"3,48";"4194304";"396362";"9,45";"0";"136";"34";"4";"4"
"04.01.2016 12:55:00";"4";"0";"353";"3,68";"4194304";"449629";"10,72";"0";"152";"34";"4";"4"
"04.01.2016 13:00:00";"4";"0";"342";"3,56";"4194304";"466407";"11,12";"0";"140";"34";"4";"4"
"04.01.2016 13:05:00";"4";"0";"364";"3,79";"4194304";"522191";"12,45";"0";"142";"34";"4";"4"
"04.01.2016 13:10:00";"4";"0";"337";"3,52";"4194304";"480248";"11,45";"0";"135";"34";"4";"4"
"04.01.2016 13:15:00";"4";"0";"401";"4,18";"4194304";"469343";"11,19";"0";"149";"34";"4";"4"
"04.01.2016 13:20:00";"4";"0";"370";"3,86";"4194304";"505414";"12,05";"0";"156";"34";"4";"4"
"04.01.2016 13:25:00";"4";"0";"417";"4,34";"4194304";"494508";"11,79";"0";"165";"34";"4";"4"
"04.01.2016 13:30:00";"4";"0";"425";"4,43";"4194304";"734842";"17,52";"0";"166";"34";"4";"4"
"04.01.2016 13:35:00";"4";"0";"345";"3,59";"4194304";"525127";"12,52";"0";"155";"34";"4";"4"
"04.01.2016 13:40:00";"4";"0";"396";"4,13";"4194304";"480248";"11,45";"0";"145";"34";"4";"4"
"04.01.2016 13:45:00";"4";"0";"395";"4,11";"4194304";"396362";"9,45";"0";"144";"34";"4";"4"
"04.01.2016 13:50:00";"4";"0";"580";"6,04";"4194304";"771332";"18,39";"0";"150";"34";"4";"4"
"04.01.2016 13:55:00";"4";"0";"392";"4,08";"4194304";"723517";"17,25";"0";"153";"34";"4";"4"
"04.01.2016 14:00:00";"4";"0";"341";"3,56";"4194304";"421528";"10,05";"0";"134";"34";"4";"3"
"04.01.2016 14:05:00";"4";"0";"322";"3,35";"4194304";"424464";"10,12";"0";"137";"34";"4";"4"
"04.01.2016 14:10:00";"4";"0";"318";"3,31";"4194304";"511286";"12,19";"0";"134";"34";"4";"4"
"04.01.2016 14:15:00";"4";"0";"330";"3,44";"4194304";"463471";"11,05";"0";"136";"34";"4";"4"
"04.01.2016 14:20:00";"4";"0";"308";"3,21";"4194304";"427400";"10,19";"0";"131";"34";"4";"3"
"04.01.2016 14:25:00";"4";"0";"419";"4,36";"4194304";"740295";"17,65";"0";"144";"34";"4";"4"
"04.01.2016 14:30:00";"4";"0";"310";"3,23";"4194304";"513802";"12,25";"0";"133";"34";"4";"3"
"04.01.2016 14:35:00";"4";"0";"316";"3,3";"4194304";"460954";"10,99";"0";"149";"34";"4";"4"
"04.01.2016 14:40:00";"4";"0";"337";"3,51";"4194304";"351902";"8,39";"0";"142";"34";"4";"4"
"04.01.2016 14:45:00";"4";"0";"326";"3,4";"4194304";"337641";"8,05";"0";"149";"34";"4";"4"
"04.01.2016 14:50:00";"4";"0";"349";"3,64";"4194304";"746167";"17,79";"0";"138";"34";"4";"4"
"04.01.2016 14:55:00";"4";"0";"326";"3,4";"4194304";"494508";"11,79";"0";"144";"34";"4";"4"
"04.01.2016 15:00:00";"4";"0";"365";"3,81";"4194304";"567070";"13,52";"0";"129";"34";"10";"2057"
"04.01.2016 15:05:00";"4";"0";"307";"3,2";"4194304";"687446";"16,39";"0";"128";"34";"4";"4"
"04.01.2016 15:10:00";"4";"0";"317";"3,3";"4194304";"469343";"11,19";"0";"141";"34";"7";"60"
"04.01.2016 15:15:00";"4";"0";"336";"3,51";"4194304";"474795";"11,32";"0";"134";"34";"6";"46"
"04.01.2016 15:20:00";"4";"0";"294";"3,06";"4194304";"416075";"9,92";"0";"131";"34";"4";"8"
"04.01.2016 15:25:00";"4";"0";"309";"3,22";"4194304";"460954";"10,99";"0";"126";"34";"4";"15"
"04.01.2016 15:30:00";"4";"0";"294";"3,07";"4194304";"416075";"9,92";"0";"122";"34";"4";"3"
"04.01.2016 15:35:00";"4";"0";"378";"3,94";"4194304";"446693";"10,65";"0";"135";"34";"13";"2119"
"04.01.2016 15:40:00";"4";"0";"387";"4,04";"4194304";"1389153";"33,12";"72";"2171";"34";"12";"2096"
"04.01.2016 15:45:00";"4";"0";"366";"3,82";"4194304";"1506594";"35,92";"23";"2175";"34";"9";"672"
"04.01.2016 15:50:00";"4";"0";"300";"3,13";"4194304";"849347";"20,25";"1";"137";"34";"4";"5"
"04.01.2016 15:55:00";"4";"0";"322";"3,35";"4194304";"958398";"22,85";"0";"1139";"34";"5";"7"
"04.01.2016 16:00:00";"4";"0";"302";"3,15";"4194304";"547357";"13,05";"0";"121";"34";"4";"4"
"04.01.2016 16:05:00";"4";"0";"316";"3,29";"4194304";"387973";"9,25";"1";"133";"34";"4";"5"
"04.01.2016 16:10:00";"4";"0";"319";"3,32";"4194304";"407686";"9,72";"0";"141";"34";"4";"4"
"04.01.2016 16:15:00";"4";"0";"330";"3,44";"4194304";"449629";"10,72";"0";"135";"34";"4";"4"
"04.01.2016 16:20:00";"4";"0";"296";"3,09";"4194304";"382521";"9,12";"0";"124";"34";"4";"3"
"04.01.2016 16:25:00";"4";"0";"315";"3,28";"4194304";"379585";"9,05";"0";"134";"34";"4";"4"
"04.01.2016 16:30:00";"4";"0";"306";"3,19";"4194304";"360291";"8,59";"0";"133";"34";"4";"3"
"04.01.2016 16:35:00";"4";"0";"344";"3,58";"4194304";"455082";"10,85";"0";"132";"34";"4";"4"
"04.01.2016 16:40:00";"4";"0";"305";"3,18";"4194304";"821664";"19,59";"0";"131";"34";"4";"3"
"04.01.2016 16:45:00";"4";"0";"317";"3,3";"4194304";"486120";"11,59";"0";"134";"34";"4";"4"
"04.01.2016 16:50:00";"4";"0";"294";"3,07";"4194304";"460954";"10,99";"0";"121";"34";"4";"4"
"04.01.2016 16:55:00";"4";"0";"325";"3,38";"4194304";"427400";"10,19";"0";"140";"34";"4";"4"
"04.01.2016 17:00:00";"4";"0";"303";"3,15";"4194304";"374132";"8,92";"0";"129";"34";"4";"4"
"04.01.2016 17:05:00";"4";"0";"315";"3,28";"4194304";"469343";"11,19";"0";"134";"34";"4";"4"
"04.01.2016 17:10:00";"4";"0";"186";"1,94";"4194304";"502897";"11,99";"0";"60";"34";"4";"4"
"04.01.2016 17:15:00";"4";"0";"245";"2,55";"4194304";"491572";"11,72";"0";"76";"34";"4";"4"
"04.01.2016 17:20:00";"4";"0";"166";"1,74";"4194304";"679058";"16,19";"0";"74";"34";"4";"3"
"04.01.2016 17:25:00";"4";"0";"189";"1,97";"4194304";"544840";"12,99";"0";"87";"34";"4";"4"
"04.01.2016 17:30:00";"4";"0";"160";"1,67";"4194304";"544840";"12,99";"0";"68";"34";"4";"3"
"04.01.2016 17:35:00";"4";"0";"181";"1,88";"4194304";"502897";"11,99";"0";"72";"34";"4";"4"
"04.01.2016 17:40:00";"4";"0";"169";"1,76";"4194304";"393845";"9,39";"0";"72";"34";"4";"3"
"04.01.2016 17:45:00";"4";"0";"184";"1,91";"4194304";"318348";"7,59";"0";"69";"34";"4";"4"
"04.01.2016 17:50:00";"4";"0";"158";"1,65";"4194304";"368679";"8,79";"0";"69";"34";"4";"3"
"04.01.2016 17:55:00";"4";"0";"190";"1,98";"4194304";"295698";"7,05";"0";"92";"34";"4";"4"
"04.01.2016 18:00:00";"4";"0";"186";"1,94";"4194304";"541904";"12,92";"0";"93";"34";"4";"3"
"04.01.2016 18:05:00";"4";"0";"163";"1,7";"4194304";"754555";"17,99";"0";"56";"34";"4";"4"
"04.01.2016 18:10:00";"4";"0";"155";"1,62";"4194304";"486120";"11,59";"0";"53";"34";"4";"3"
"04.01.2016 18:15:00";"4";"0";"177";"1,84";"4194304";"377068";"8,99";"0";"69";"34";"4";"4"
"04.01.2016 18:20:00";"4";"0";"180";"1,88";"4194304";"460954";"10,99";"0";"79";"34";"4";"3"
"04.01.2016 18:25:00";"4";"0";"174";"1,81";"4194304";"441241";"10,52";"0";"63";"34";"4";"4"
"04.01.2016 18:30:00";"4";"0";"166";"1,73";"4194304";"335125";"7,99";"0";"65";"34";"4";"3"
"04.01.2016 18:35:00";"4";"0";"227";"2,36";"4194304";"340577";"8,12";"0";"54";"34";"4";"4"
"04.01.2016 18:40:00";"4";"0";"151";"1,58";"4194304";"670669";"15,99";"0";"42";"34";"4";"3"
"04.01.2016 18:45:00";"4";"0";"176";"1,83";"4194304";"309959";"7,39";"0";"62";"34";"4";"3"
"04.01.2016 18:50:00";"4";"0";"156";"1,62";"4194304";"259627";"6,19";"0";"62";"34";"4";"3"
"04.01.2016 18:55:00";"4";"0";"174";"1,82";"4194304";"268016";"6,39";"0";"64";"34";"4";"4"
"04.01.2016 19:00:00";"4";"0";"174";"1,82";"4194304";"511286";"12,19";"0";"54";"34";"4";"3"
"04.01.2016 19:05:00";"4";"0";"236";"2,46";"4194304";"846830";"20,19";"0";"56";"34";"4";"4"
"04.01.2016 19:10:00";"4";"0";"188";"1,96";"4194304";"880384";"20,99";"0";"82";"34";"4";"4"
"04.01.2016 19:15:00";"4";"0";"204";"2,13";"4194304";"830053";"19,79";"0";"82";"34";"4";"4"
"04.01.2016 19:20:00";"4";"0";"153";"1,6";"4194304";"561617";"13,39";"0";"58";"34";"4";"3"
"04.01.2016 19:25:00";"4";"0";"185";"1,92";"4194304";"558681";"13,32";"0";"72";"34";"4";"4"
"04.01.2016 19:30:00";"4";"0";"174";"1,81";"4194304";"570006";"13,59";"0";"89";"34";"4";"3"
