"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 04:20:00";"1";"0";"41";"1,76";"2097152";"20762";"0,99";"0";"1";"32";"0";"0"
"05.11.2015 04:25:00";"1";"0";"41";"1,76";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 04:30:00";"1";"0";"42";"1,76";"2097152";"61237";"2,92";"0";"1";"32";"0";"0"
"05.11.2015 04:35:00";"1";"0";"42";"1,77";"2097152";"66899";"3,19";"0";"1";"32";"0";"0"
"05.11.2015 04:40:00";"1";"0";"42";"1,77";"2097152";"30409";"1,45";"0";"1";"32";"0";"0"
"05.11.2015 04:45:00";"1";"0";"42";"1,78";"2097152";"52848";"2,52";"0";"1";"32";"0";"0"
"05.11.2015 04:50:00";"1";"0";"42";"1,79";"2097152";"29150";"1,39";"0";"0";"32";"0";"0"
"05.11.2015 04:55:00";"1";"0";"42";"1,8";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 05:00:00";"1";"0";"43";"1,8";"2097152";"50122";"2,39";"0";"1";"32";"0";"0"
"05.11.2015 05:05:00";"1";"0";"43";"1,83";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 05:10:00";"1";"0";"42";"1,78";"2097152";"12373";"0,59";"0";"1";"32";"0";"0"
"05.11.2015 05:15:00";"1";"0";"43";"1,82";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 05:20:00";"1";"0";"44";"1,86";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 05:25:00";"1";"0";"43";"1,82";"2097152";"16568";"0,79";"0";"1";"32";"0";"0"
"05.11.2015 05:30:00";"1";"0";"44";"1,84";"2097152";"20762";"0,99";"0";"1";"32";"0";"0"
"05.11.2015 05:35:00";"1";"0";"43";"1,83";"2097152";"75288";"3,59";"0";"1";"32";"0";"0"
"05.11.2015 05:40:00";"1";"0";"41";"1,75";"2097152";"24956";"1,19";"0";"1";"32";"0";"0"
"05.11.2015 05:45:00";"1";"0";"43";"1,83";"2097152";"51380";"2,45";"0";"1";"32";"0";"0"
"05.11.2015 05:50:00";"1";"0";"41";"1,76";"2097152";"58511";"2,79";"0";"0";"32";"0";"0"
"05.11.2015 05:55:00";"1";"0";"41";"1,75";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 06:00:00";"1";"0";"41";"1,75";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 06:05:00";"1";"0";"42";"1,77";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 06:10:00";"1";"0";"42";"1,79";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 06:15:00";"1";"0";"42";"1,78";"2097152";"54316";"2,59";"0";"1";"32";"0";"0"
